# Hand-owned WIP Sony/Psy-Q ownership layered over config/retail/functions.tsv.
# Release 2.5 exact objects and project-built FIDs outrank version-skewed Psy-Q 2.60 signatures.
# Regenerated seeds are review candidates; edit and admit changes here manually.
image	va	size	name	aliases	provider	library	module	member_offset	source_version	evidence	confidence	provenance	note
OPEN.EXE	0x80030140	0xc	strncmp		Sony Computer Entertainment	LIBAPI.LIB	C24	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030150	0xc	InitHeap		Sony Computer Entertainment	LIBAPI.LIB	C57	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030160	0xc	ResetRCnt		Sony Computer Entertainment	LIBAPI.LIB	A06	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030170	0xc	StartRCnt		Sony Computer Entertainment	LIBAPI.LIB	A04	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030180	0xc	OpenEvent		Sony Computer Entertainment	LIBAPI.LIB	A08	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030190	0xc	free		Sony Computer Entertainment	LIBAPI.LIB	C52	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800301a0	0xc	rand		Sony Computer Entertainment	LIBAPI.LIB	C47	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800301b0	0xc	TestEvent		Sony Computer Entertainment	LIBAPI.LIB	A11	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800301c0	0x10	ExitCriticalSection		Sony Computer Entertainment	LIBAPI.LIB	A37	0x0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:2f1b6d4086a9:ddfce585a5e8	unique substantial symbol-object-end FID; 128 fixed instruction bits
OPEN.EXE	0x800301d0	0xc	exit		Sony Computer Entertainment	LIBAPI.LIB	A56	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800301e0	0xc	_96_remove		Sony Computer Entertainment	LIBAPI.LIB	C114	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800301f0	0xc	ReturnFromException		Sony Computer Entertainment	LIBAPI.LIB	A23	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030200	0x28	set_jtb		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:3b49ff80e463:e7ef7c9a0b74	unique substantial symbol-next FID; 294 fixed instruction bits
OPEN.EXE	0x8003049c	0x64	SetGraphDebug		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x2a4	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:c659c45e5b67:e7ef7c9a0b74	unique substantial symbol-next FID; 608 fixed instruction bits
OPEN.EXE	0x80030538	0x40	SetDispMask		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x340	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:77cc348049b4:e7ef7c9a0b74	unique substantial symbol-next FID; 480 fixed instruction bits
OPEN.EXE	0x80030578	0x30	DrawSync		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x380	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:fe2e3f3e4d14:e7ef7c9a0b74	unique substantial symbol-next FID; 352 fixed instruction bits
OPEN.EXE	0x800305a8	0x94	ClearImage		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x3b0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:f34523a5b3f7:e7ef7c9a0b74	unique substantial symbol-next FID; 1094 fixed instruction bits
OPEN.EXE	0x8003063c	0x64	LoadImage		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x444	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:36ded1a92254:e7ef7c9a0b74	unique substantial symbol-next FID; 710 fixed instruction bits
OPEN.EXE	0x800306a0	0x64	StoreImage		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x4a8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:9ccd9eb14da5:e7ef7c9a0b74	unique substantial symbol-next FID; 710 fixed instruction bits
OPEN.EXE	0x80030704	0xa4	MoveImage		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x50c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:352d84096ac3:e7ef7c9a0b74	unique substantial symbol-next FID; 1222 fixed instruction bits
OPEN.EXE	0x800307a8	0x12c	checkrect		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x5b0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:6f0516655bb3:e7ef7c9a0b74	unique substantial symbol-next FID; 2054 fixed instruction bits
OPEN.EXE	0x800308d4	0x54	ClearOTag		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x6dc	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:3d7839e197e1:e7ef7c9a0b74	unique substantial symbol-next FID; 672 fixed instruction bits
OPEN.EXE	0x80030928	0x38	ClearOTagR		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x730	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:ddb730d39a93:e7ef7c9a0b74	unique substantial symbol-next FID; 416 fixed instruction bits
OPEN.EXE	0x80030960	0x74	DrawPrim		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x768	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:46258744283c:e7ef7c9a0b74	unique substantial symbol-next FID; 774 fixed instruction bits
OPEN.EXE	0x800309d4	0x58	DrawOTag		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x7dc	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:adb2d91f41c3:e7ef7c9a0b74	unique substantial symbol-next FID; 588 fixed instruction bits
OPEN.EXE	0x80030a2c	0xc0	PutDrawEnv		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x834	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:08fa90ea45a5:e7ef7c9a0b74	unique substantial symbol-next FID; 1446 fixed instruction bits
OPEN.EXE	0x80030aec	0x60	GetDrawEnv		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x8f4	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:ba3ea153e967:e7ef7c9a0b74	unique substantial symbol-next FID; 736 fixed instruction bits
OPEN.EXE	0x80030b4c	0x314	PutDispEnv		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x954	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:8e5aaf4bba28:e7ef7c9a0b74	unique substantial symbol-next FID; 5846 fixed instruction bits
OPEN.EXE	0x80030e60	0x64	GetDispEnv		Sony Computer Entertainment	LIBGPU.LIB	SYS	0xc68	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:80ac03fe0187:e7ef7c9a0b74	unique substantial symbol-next FID; 768 fixed instruction bits
OPEN.EXE	0x80030ec4	0x38	SetTexWindow		Sony Computer Entertainment	LIBGPU.LIB	SYS	0xccc	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:bac455d9f8ce:e7ef7c9a0b74	unique substantial symbol-next FID; 422 fixed instruction bits
OPEN.EXE	0x80030efc	0x40	SetDrawOffset		Sony Computer Entertainment	LIBGPU.LIB	SYS	0xd04	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:995bad75e43c:e7ef7c9a0b74	unique substantial symbol-next FID; 486 fixed instruction bits
OPEN.EXE	0x80030f3c	0x28	SetPriority		Sony Computer Entertainment	LIBGPU.LIB	SYS	0xd44	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:71747fd57a6e:e7ef7c9a0b74	unique substantial symbol-next FID; 320 fixed instruction bits
OPEN.EXE	0x80030f64	0x54	SetDrawMode		Sony Computer Entertainment	LIBGPU.LIB	SYS	0xd6c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:206f0c4e44a9:e7ef7c9a0b74	unique substantial symbol-next FID; 620 fixed instruction bits
OPEN.EXE	0x80030fb8	0x260	SetDrawEnv		Sony Computer Entertainment	LIBGPU.LIB	SYS	0xdc0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:7ae21dd3d3f8:e7ef7c9a0b74	unique substantial symbol-next FID; 4656 fixed instruction bits
OPEN.EXE	0x80031218	0x50	get_mode		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1020	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:77f7b773e70e:e7ef7c9a0b74	unique substantial symbol-next FID; 582 fixed instruction bits
OPEN.EXE	0x80031268	0x90	get_cs		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1070	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:a04ffc49df11:e7ef7c9a0b74	unique substantial symbol-next FID; 1042 fixed instruction bits
OPEN.EXE	0x800312f8	0x90	get_ce		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1100	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:71a96622e21a:e7ef7c9a0b74	unique substantial symbol-next FID; 1042 fixed instruction bits
OPEN.EXE	0x80031388	0x3c	get_ofs		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1190	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:1ce41af51e58:e7ef7c9a0b74	unique substantial symbol-next FID; 422 fixed instruction bits
OPEN.EXE	0x800313c4	0x84	get_tw		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x11cc	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:0223cf336b89:e7ef7c9a0b74	unique substantial symbol-next FID; 1030 fixed instruction bits
OPEN.EXE	0x80031448	0xd8	get_dx		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1250	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:de5c0533f833:e7ef7c9a0b74	unique substantial symbol-next FID; 1476 fixed instruction bits
OPEN.EXE	0x8003159c	0x130	_otc		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x13a4	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:87ab661c8c18:e7ef7c9a0b74	unique substantial symbol-next FID; 2092 fixed instruction bits
OPEN.EXE	0x800316cc	0x204	_clr		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x14d4	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:3d3f1e5a3567:e7ef7c9a0b74	unique substantial symbol-next FID; 3370 fixed instruction bits
OPEN.EXE	0x800318d0	0x2b0	_dws		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x16d8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:9144474dee8e:e7ef7c9a0b74	unique substantial symbol-next FID; 5042 fixed instruction bits
OPEN.EXE	0x80031b80	0x2a4	_drs		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1988	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:5271d1867231:e7ef7c9a0b74	unique substantial symbol-next FID; 4888 fixed instruction bits
OPEN.EXE	0x80031e24	0x38	_ctl		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1c2c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:c98d055507a2:e7ef7c9a0b74	unique substantial symbol-next FID; 384 fixed instruction bits
OPEN.EXE	0x80031e5c	0x20	_getctl		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1c64	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:67a6ef9493c8:e7ef7c9a0b74	unique substantial symbol-next FID; 224 fixed instruction bits
OPEN.EXE	0x80031e7c	0x3c	_cwb		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1c84	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:eb3eb162f961:e7ef7c9a0b74	unique substantial symbol-next FID; 448 fixed instruction bits
OPEN.EXE	0x80031eb8	0x6c	_cwc		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1cc0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:efa662f713a1:e7ef7c9a0b74	unique substantial symbol-next FID; 704 fixed instruction bits
OPEN.EXE	0x80031f3c	0x34	_param		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x1d44	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:c89b3fabdfbc:e7ef7c9a0b74	unique substantial symbol-next FID; 352 fixed instruction bits
OPEN.EXE	0x800322f0	0xfc	_reset		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x2100	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:409a71327b81:e7ef7c9a0b74	unique substantial symbol-next FID; 1548 fixed instruction bits
OPEN.EXE	0x8003261c	0x30	memcpy	_memcpy	Sony Computer Entertainment	LIBCD.LIB|LIBGPU.LIB|LIBSPU.LIB	ISO9660|SYS|S_SRMP	0x0	Psy-Q Release 2.5	exact-function-id-multiobject	fid-release25-ambiguous	psyq-release25-fid:fe8dee14245d:444d4d03b1fe;psyq-release25-fid:fe8dee14245d:809188e34e64;psyq-release25-fid:fe8dee14245d:e7ef7c9a0b74	fully fixed 0x30-byte FID shared by 3 SDK identities; candidate-specific offsets: LIBCD.LIB/ISO9660@0x844, LIBGPU.LIB/SYS@0x242c, LIBSPU.LIB/S_SRMP@0x0
OPEN.EXE	0x8003264c	0x28	memset		Sony Computer Entertainment	LIBGPU.LIB	SYS	0x245c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:213f28c93333:e7ef7c9a0b74	unique substantial symbol-object-end FID; 320 fixed instruction bits
OPEN.EXE	0x80032674	0xc	GPU_cw		Sony Computer Entertainment	LIBAPI.LIB	C73	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80032684	0x10	OpenTIM		Sony Computer Entertainment	LIBGPU.LIB	TMD	0x0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:8fed45a5ec7f:c1154056a940	function extent lies within exact 0x173c-byte .text match (44288 compared bits; 156 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80032694	0x64	ReadTIM		Sony Computer Entertainment	LIBGPU.LIB	TMD	0x10	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:be6653ee2ddb:c1154056a940	function extent lies within exact 0x173c-byte .text match (44288 compared bits; 156 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x800326f8	0x44	OpenTMD		Sony Computer Entertainment	LIBGPU.LIB	TMD	0x74	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:29cde7fb0701:c1154056a940	function extent lies within exact 0x173c-byte .text match (44288 compared bits; 156 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8003273c	0x258	ReadTMD		Sony Computer Entertainment	LIBGPU.LIB	TMD	0xb8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:373e7fe6c4c2:c1154056a940	function extent lies within exact 0x173c-byte .text match (44288 compared bits; 156 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80032994	0x11c	get_tim_addr		Sony Computer Entertainment	LIBGPU.LIB	TMD	0x310	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:1a87ad06af57:c1154056a940;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x173c-byte .text match (44288 compared bits; 156 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x80032ab0	0x194	get_tmd_addr		Sony Computer Entertainment	LIBGPU.LIB	TMD	0x42c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:9806b4957b46:c1154056a940;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x173c-byte .text match (44288 compared bits; 156 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x80032c44	0x117c	unpack_packet		Sony Computer Entertainment	LIBGPU.LIB	TMD	0x5c0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:da6b48a23aa4:c1154056a940;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x173c-byte .text match (44288 compared bits; 156 relocations masked); corroborated by unique symbol-object-end function FID; name corroborated by 2.60 signature
OPEN.EXE	0x80033dc0	0x94	GetTPage		Sony Computer Entertainment	LIBGPU.LIB	PRIM	0x0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:c271c6b8a03a:7ec020b596f4	function extent lies within exact 0x6c4-byte .text match (12790 compared bits; 61 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80033e54	0x18	GetClut		Sony Computer Entertainment	LIBGPU.LIB	PRIM	0x94	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:63f8886581be:7ec020b596f4	function extent lies within exact 0x6c4-byte .text match (12790 compared bits; 61 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80033e6c	0x90	DumpTPage		Sony Computer Entertainment	LIBGPU.LIB	PRIM	0xac	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:7c387ff3ff5a:7ec020b596f4	function extent lies within exact 0x6c4-byte .text match (12790 compared bits; 61 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80033efc	0x40	DumpClut		Sony Computer Entertainment	LIBGPU.LIB	PRIM	0x13c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:e6962a959b09:7ec020b596f4	function extent lies within exact 0x6c4-byte .text match (12790 compared bits; 61 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80033f3c	0x1c	NextPrim		Sony Computer Entertainment	LIBGPU.LIB	PRIM	0x17c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:aea9eadcff88:7ec020b596f4	function extent lies within exact 0x6c4-byte .text match (12790 compared bits; 61 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80033f58	0x1c	IsEndPrim		Sony Computer Entertainment	LIBGPU.LIB	PRIM	0x198	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:48eb4fcbaff4:7ec020b596f4	function extent lies within exact 0x6c4-byte .text match (12790 compared bits; 61 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80033f74	0x3c	AddPrim		Sony Computer Entertainment	LIBGPU.LIB	PRIM	0x1b4	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:8a7f49ac0ddf:7ec020b596f4	function extent lies within exact 0x6c4-byte .text match (12790 compared bits; 61 relocations masked); corroborated by unique symbol-next function FID
